5.45611089	5.8135607	5.942888753	6.470453373	8.408703935	29.19859241	74.64460045	71.4887741	102.8747331	102.6930106	106.3764341	99.48714904	99.1835562	109.1378975	108.1793765	108.0473059	105.8909461	107.6560992
5.346911091	5.306587506	5.412953533	5.832413515	5.832429475	17.7031131	68.46219468	96.75297471	106.7830543	90.2527083	102.1856846	110.4165108	109.9551199	108.2083805	108.930421	109.283087	107.9139159	107.4347952
5.346911091	5.432350007	5.58580516	5.607486948	9.759307068	32.9281447	81.53560875	91.42256985	106.9411649	106.1991301	110.3547696	109.7625945	109.2485071	109.6013532	107.725448	107.384689	106.6	106.6
5.480110406	5.52900168	5.52900168	5.752047738	12.62217644	96.16353869	105.7304282	108.384754	109.2558756	109.8227635	110.8708222	112.8708625	112.8645206	107.6150754	107.0916201	106.6	106.6	106.6
5.481701049	5.472775782	5.464907197	5.672463063	13.08607777	76.2400556	107.0412998	107.4753152	108.7363887	109.5654648	111.2886556	112.365042	113.5929137	113.5929137	107.5312169	106.6	106.6	106.6
5.481701049	5.498008936	5.562939504	5.767432983	7.136701964	56.10097631	93.60790006	94.26907509	106.805415	109.2202773	110.2406233	111.2109165	111.12253	110.2620776	107.3537688	106.9687151	106.6	106.6
5.785299351	5.868969887	5.811969787	5.783306373	5.771173538	5.711158519	5.672741121	5.656318325	5.622226002	5.620304177	5.679349831	5.681597174	5.483802345	5.496586463	5.353086718	5.353086718	5.352408048	5.785129135
5.468985273	5.426561972	5.445214241	5.447057258	5.446114803	5.37476785	5.290346763	5.196977134	5.081546021	5.032248784	4.984964547	4.973923345	4.98219511	5.160573511	5.129477551	5.129477551	5.067864339	5.375538099
5.350835585	5.578673733	6.325723469	7.632729418	40.62844799	79.01199388	99.83659416	101.9644265	108.6102161	109.35589	109.1151263	109.4357356	109.8049539	110.3977632	110.3755435	107.9305362	107.1167464	106.3318436
5.519864814	5.815984725	5.860047416	21.50698567	67.2714891	102.4571198	101.5515129	105.8160889	110.3767207	111.2163201	112.4310589	112.4310589	112.2687898	110.9385301	107.4140704	106.6	106.6	106.6
5.687792109	5.647982487	5.649282411	5.516333608	5.410709372	5.410728234	5.385527958	5.353144835	5.404358795	5.287636386	5.180778336	5.03641424	4.980369317	4.973665883	5.094203467	4.931907226	5.165615904	5.154550481
5.915641625	6.00498297	7.33399962	6.239282504	34.14959852	99.11939585	105.5985396	105.6700272	107.7619226	108.6005926	108.8143901	110.5362541	111.3145993	111.0994954	111.6314398	109.524068	109.0318471	109.099172
9.049613606	44.88317225	90.08956314	90.08977182	107.3508648	105.8639608	102.2112908	109.2689429	109.2479819	109.7373857	110.0446657	110.3195112	110.2678929	109.8599906	108.7609051	107.668517	107.8318304	34.82969726
4.32766118	5.186897996	11.76199353	5.289381468	9.022605522	8.833826862	12.34275076	19.20392906	21.08759735	6.30316706	4.548209953	4.547574399	4.974300462	5.502116276	5.659566953	5.543070647	5.73252929	5.470855572
36.50155674	104.4062497	107.1248629	108.0364782	108.0364782	109.3133453	110.5063135	110.5063135	110.8848065	111.9108682	111.9108682	112.8473967	109.9467049	106.5776536	106.7517102	106.4017096	106.5170733	110.4016763
81.28893787	106.2421893	107.2392741	106.8905416	109.2045659	109.8101054	111.2839167	112.7085606	113.780522	113.6219256	107.5312169	106.6	106.6	106.961809	106.9474903	106.2293436	105.6501931	105.2100386
4.976983897	5.063030333	9.121889725	5.416014973	5.06660985	5.441113488	4.959149085	4.959149085	4.827746398	4.896329243	4.864919994	4.807463069	5.016349421	4.933041081	4.853025095	4.94203143	5.045935555	4.955717945
28.56136464	7.764095786	7.747242329	96.41433509	108.2854713	109.2560992	109.2353761	109.3872006	110.334647	112.8192618	111.3868852	110.4718663	106.9597884	106.6	106.6	106.6	106.6	106.6
18.01270184	25.0377836	64.97786508	104.3843406	108.5434059	108.9050301	105.7978529	108.9711421	110.1305223	106.7572052	106.6201005	106.557672	106.7904762	106.6	106.6	106.6	106.6	106.6
4.547574399	5.71178924	21.99307986	31.14921843	75.19084386	76.45316587	31.16856573	7.044255754	7.159931549	6.985471362	6.184279409	6.36045152	18.24195819	5.80015998	5.974216558	6.000487531	5.635806508	5.330674081
5.180961204	5.080737727	5.222749975	5.314478511	5.398733758	5.36123763	5.24685487	5.074395654	4.906273812	4.760415862	4.790110718	4.943939189	5.170159297	5.486165391	5.653056194	5.917335209	5.835095873	5.538356835
5.61813059	34.37832874	102.303639	107.5653209	107.5210602	108.2738986	108.1820379	108.9873482	108.7750111	107.6606977	76.17239341	20.25306391	32.39938613	13.83960135	29.88431294	8.022497837	5.199040801	7.477663266
5.61813059	105.1656624	107.6261185	108.7642481	109.4569467	109.9647182	111.2911775	111.2911775	113.1387207	106.7063096	106.5132311	106.4350551	106.3457088	106.3122313	107.5983334	110.7384413	109.8519771	109.1748963
9.773170596	20.76189106	102.3470974	108.2580265	109.0510373	109.9689824	110.5277438	112.5307984	113.4387097	112.0549098	107.4148148	106.9687151	106.6	106.6	106.6	107.9266332	107.9266332	108.4301158
12.83918933	16.39591864	19.09560897	15.66181062	13.49319637	4.756547344	4.56473556	4.66340848	4.506795517	4.483566636	4.542176934	4.62606093	6.589678499	9.394521161	17.45443998	5.897317293	5.069487587	5.298178818
5.130848677	31.48655419	99.30292876	107.7898052	108.8510115	109.4312154	109.7530366	108.598334	107.6204128	91.96971413	41.78772666	13.92124958	5.187102114	4.936382967	5.24515705	4.829428801	4.707237474	4.751920363
5.970082931	6.630791516	6.996142169	7.143291307	7.063243262	6.991936494	6.195370728	5.845050578	5.732920798	5.81257295	5.787434698	5.638459351	5.416354988	4.980986119	4.712983731	4.750498655	4.946521656	5.230300984
5.970082931	6.630791516	6.996142169	7.143291307	7.449262309	6.710531571	6.131400696	5.609661215	5.428708285	7.092386852	6.105702658	19.94150844	23.02130441	25.77928345	5.093731783	8.085217895	4.707990392	5.90638093
4.906273812	4.770052213	4.79254157	4.946383099	5.172619167	5.334462517	5.520045513	5.712533491	5.709823318	5.538356835	5.367240588	5.150580166	5.042627375	4.96912214	4.994641388	5.251670656	5.041278216	5.080592115
4.906273812	5.138682231	5.310675351	5.888030706	6.179207962	7.099516884	6.331807948	5.897863223	5.305287385	4.687636489	4.501650675	8.022323726	4.93431258	5.281771519	9.490815904	11.70773147	5.574074194	6.505924557
6.189361473	12.00681828	102.4770058	102.4009268	107.554694	107.6052753	108.2666457	108.2666457	109.2336884	110.4939249	111.4798681	109.2579096	108.1004089	110.384445	110.4046841	110.3559037	108.3760988	106.5046333
5.289991805	5.275956325	5.18742759	4.997978742	7.642258036	5.029359139	5.932805123	14.01538068	30.76090079	46.57089445	24.59221897	17.11182611	9.022605522	5.289381468	11.75657309	5.177261646	4.32766118	5.683817946
4.471830721	33.68639381	91.06762462	97.76057009	107.9386326	109.0109504	110.1045817	111.4876297	112.9127409	113.1050424	112.4489985	108.092823	106.9687151	107.0916201	106.6	106.6	106.9597884	106.7269841
4.735982196	5.134245306	4.923121412	4.957401536	5.318573515	5.096234187	5.401191406	5.859551329	5.803720683	5.570146757	7.578598812	5.681197232	5.720394756	6.086604383	6.222127199	6.510539314	6.460714715	6.286658136
8.331752665	19.08522262	96.95148877	58.79960863	99.38520727	105.8623126	106.4329108	106.2055375	107.0304879	107.2820126	105.4157436	108.0312563	107.372228	107.609121	106.3040428	107.9461695	109.2446005	110.8025304
